ID,label
195b9244894a4710b26b758415f85381,0
70cd1fb2bf224a6f89b5df51a449a91e,0
8f41990781bb43da8ff71699e745baf7,0
c533dc51a0664dc2851839ffbbb97f97,0
4615f77f625b4b7c8f32950445f3f598,0
4943ecdc87434593b9c543755da6cb5d,1
4f6a4ec36edf44d18c7b1cc641bb6350,0
650db4f55da840f08a598dd735719364,0
5a498c64852545b7a3963b55a1aafabe,1
0dec42c52d8342cdb67f84acf7ed1509,0
6bd7668fee4f449397fc1a94c53ceebb,1
ec2b272aa8564247bd196ac233de1318,0
92e264c6f31b430ab5f98799cd17308c,0
f777ea2694c74155ad4f64a385d7833e,0
604ae84b2f4e40cfae669ca64fd0bb47,0
c4222b564afc4c05ad95c020d2ce6bf0,0
2e2f9bdd6c154852bad5e9090b5dbf41,1
c27b4c6355be487688be3d5d26f80d0d,1
a1029bee09d44780bbe286a8840f970d,0
7a8829c627d2489db03b71b081148b9c,0
3e2801a167eb4e4a97a8fc4aad4e9710,0
cb059ff0d1b145c2ba57c84cede3eecd,1
18539e6332934bc09d48ea3b3073f302,0
84bca18fd7644385989d0cb8cf76a2f8,1
90abfefbecda4d34b873fc75bcf023d7,1
ac93d20987574c6f8c8875eaa8dacb8f,1
863086a8cd3343dfa45fad46f0a24275,1
80fdeedc173540219c72a2409f49ce7c,0
8f06959faa354b4a95cf3ba8045dae4a,0
dcd81349a6e64c53802d75cccaaef5c6,1
be09251bf5284ad2b4a9820528d8f56d,0
cc8b0a6b98bb4b1cba66928c42aa1e8c,0
7fd50bc9760f4b938dc0f9180210e9b7,0
c9c51c1e4c6a4e92aa5d576ec3e19627,0
b2338171c9904fd983bbb79c00da884d,0
b703ac7c29b14dd7b5b7e79b1b14496e,0
6d62ecc50f3845edac907c0f4a7a55a7,0
bb2ba23bede14d07a5c4158a41d2e186,1
ceed5ec8eec744b4917a05c43cf05ae2,1
05fbf4870b6a4379ac0c60407e41fe55,0
1dfeeb38d9c4443cb5b038f4090acad2,0
a91fc9ce09dc44f398b035d417f25d0c,0
3ed759970aa44ec8aa0de0744df93c79,1
1a53036c0d86455baf0de7893dc948ca,1
24164990d66642b7baa67d7790364e67,1
2ae78f275854436d938ac2ce5861ba22,0
dc5faff096a344c3aaead530eac2da8b,0
3c444ee87a87470e8fc30c36da0763dd,0
05f854af567847be91f704a320a66d58,0
54c82b3d529144cfaee3c0de63cbeea4,1
c175a3fb7ec64bdaae7bf8827e7b963b,0
a9dc8c40dff745a29930d3710ea69d11,0
825dc87af2894101b2599b6229ec9a6c,0
d615cf894c70437fa187562520ae85b5,1
e8f54c77f5914bbfb2f83bddae77c4ad,0
c84aa20c364643aeb3f0746fca6b3962,0
9d2d130a6e114d5b86bb59d1f8e52db6,0
c1800d8776684350a8c3d24b162bb7e6,0
3f5e9e0e90784752b6153ac546485710,0
c620fe7b739e466491d29e617e5a3f35,1
374af7e2aaeb4c99801e0a4abcb4788e,0
51451f14298b4e90acb73866a7c36faf,0
aef64caa112544eaa42a2d4e4ef4473f,0
0e33f22ee82b4d27955a9e341281439a,1
fa5078e8f46843499c1d94226073bc6e,1
2c905758dd41411b8145fac7ea102020,1
f23f7a6e08a949d9bde18ec713b54027,1
d9d903c2a05e4f4f8e62af2a16c76fe7,1
fd69fea849c044a987f4281d03741968,1
783a688f66a840768750293a98aadcbb,0
73e6c907679f48a2b5657f548159ff37,0
6ea9e5767a174243ba0a257ad7f1a092,0
de638ca9a01f4fd0a0a2bbaa3f028c3c,0
348961be051b41d59d7f3a0f07cd49e2,0
73813327bde940b0a1f5112be8a6638b,1
58322ccf357c42cd954f66cac3aac1d4,0
2ed7f066ef3d41d4ae876c5513bb88bb,0
bb40d39bb94844fdb49b4b103be465a6,1
65c1c2944d65412a80453165bfaec4fc,1
6cfa3ad834164d28a396d641f1f89338,0
72b96f2dd1bd4bfab1fb485782f2308b,1
dbd46b4de37a4cb2b4209995960615b0,1
316e099f8c254a079131c6320320a71a,1
3995aff21f4b4d609ae33c98c21f6598,0
fbf6c0297c8f48a7b71e72f82cb0456a,0
eb7179a00e044754bde473430c434095,0
3a26f3e988474b15a214991344eedf0e,1
feb729977d56473bb49bc5eceb3499b0,0
449ebfcbfab04eba84397aec1316b87d,0
d5d56d5615304e59b3ae63b63ecd7ea3,1
88c8908f031543fd9ba659801b38ecfb,1
5035da5a0f064dc8b0f9fe2fd32fb28a,0
8d801b6d5a8242019834bf3f03a3c7ad,0
17caf24cdfb14461926ec40d4e4f6472,1
50269a716e8047238d4170b48995e0d1,0
5dd63a9eb1b24270be8007170cccc166,1
3f6e9fb83fec4fbdb5a5fe34d0fd4ea1,0
c2618c8772044d2bb621d3187ac88912,1
856df1d4815e4f5f84691bfd355b74c3,0
a7c6af075ed849f3b11426e896687013,0
06b50368568d465d9ff2e2b861acd268,1
ea74e24540074b0797a1a10f2e94e6d5,0
89ce43104efe4143877eab2827a616ab,0
a984d465b3434162a2386526dc63015a,0
2c9d0ed7303f4ca4b98c8e2a0d2b1174,0
a2d18ce939b047cba823bb792b177133,1
2ff3b6dd2205405ea39dd1f517faa61f,0
72c9a65e41154cfa92053c586518e3f9,0
cbad2233f9a246e8a1ef5124f1d3193e,1
76fb76fb999247609ce4b0c480819147,0
08d08d084018403abf57588a676d6919,1
e5cbbb0038c54ae9b1b4c6d05cf2e1f6,0
36bd7250fa744ee29bc62da7ac8f7bd1,1
526d73c3217f40d7be32698e15723156,1
7c31bd39934d4a0199b10b6f39109ca7,1
449d24c5b01042c68905e14e7f16cb5a,1
01a63d25eb804e35b6571bd775c985b1,0
b540c3dbbdc64583ac2dce73b784578e,1
13889753d34f4751bbe6087adb2613c9,1
403658a468a14e3284321fff181e5b53,0
6389ed9913c94383a3edae94543923dd,0
d8a956081c17487ba59d606c6b4e5fd5,1
051f4fb70f654ffa83d515987677989b,1
681825f2cc314f0aaaebd1ab13008060,0
d499863c711a480f99f544dbb40acad6,1
d35da851185c4ed6a050947e18f001e8,0
80ea26ff7a684fcf9fef471df04109ff,0
5e41711d81444c1ab155246ef722f8de,0
e5becdbee7ad443fb0fdf81964f0b6de,0
935194918eba4e10ad5d107d3a7f7921,0
b5501720bf7a4bc0ac811bb1652b18c6,0
c47102cc1c364988a4a7dbf0c9c3c2fd,0
9a0d62eff5c34a258ad340c322d30de3,1
cbede44936534f49a5cb21452637e2b8,1
3c93e7c270834427a894afb7be8b9d1a,1
fefddd98f625492e94d5f92376066d07,1
47a4c6046e61410993a7fc756941d208,1
9a56ffe7c8b74ce28400f1b3ca928c72,1
33582b924a7c4071a7fb040914fc2d3f,0
c2eefcdc685b46b2a6274d3310321312,1
71582859bb9443f79c229c39ce4ccdd0,1
d2214d8fa91446d193ce596d5399033b,0
814d7ce40de041a89bf1f01dd0937535,0
f06f92b405bb47bfb00472c624c48f33,0
e8c64941ccd74482b90405145f82dd2e,1
1dc78c5731e34fefa60f4dace32e8508,0
2801ebad03e14213871f91ce9dbcfc59,0
ec9583c793d84dd1ab96be334057fa5d,0
1653ec8bd8654b73bb7c05acd4c3213d,1
147709b69b314176b36b775ce9a116d4,1
5e5ab8383c024c9d968a1588fd46b7fd,1
965058e418364962ab50332c94f2962d,1
8b3fc105925f43d99175525c991709b5,1
baa65fb7caed448d97782e503173ab58,1
eda752bee3954f65a57b6afa0534ffe6,0
b09caf0ced4645128b1340cbccb5748a,0
5370d9e045f24aa69ab15906c5c9f17c,1
159c68b7a45047608e97ee9c1f46f77d,1
6b0b917c5fa34271b37434a00430e1e5,1
f63e4035c9b64287b79a95087a1d3c79,1
a071bbadc78e4fd78bbc1a8e1b15f935,0
af8af477752b46f4a69d5a59ade46854,0
e873ce14eda4474a850b99ab4678db15,1
1dfab98f4c8c443a8aceac10467c0c56,1
8d57732fa64d45ffb0a6a532388683ae,1
b2f7d627cde143528ac2abe10cc288d9,1
034bed326ad34733b428e26694e5389a,0
9c037c2a60274a16b79b3cec4829c838,0
232cf152e8b3428ebb1545e6d6cffbed,0
ce33d340674b43759c6b942c8a50b809,0
ebb253bca1754ff4a93f30fad52fd6ff,0
02a280ceab80406cba697a8086a879ad,1
d4361c0e809a4f86b43c2865d6223a93,0
2b39bae684624ddfbeb4a8d8913fae69,1
ba97e52bca324476837d18c348f54c53,0
ccfb1168fd3240ebad686908815a3263,1
7e6f14af19304cc1bb4f853eb0eac2af,0
09157a09f9be4071bb0c0a7ad622800c,0
50c110cff6674b05841ce2753ecb9031,0
7415885231434fad9a269ccf925918a7,0
5edf4b1f66b14b1dbe5a4e13a45e2724,0
7cd54fc63f994577ad4437b1c157316e,0
4ab61c822c214448af6b704cd1da000c,0
e56b9cad682c40479933329e71db28fd,0
2d46c8c08e1e446094e66a13b79a2821,0
94768467eaea45468ac9f90b94691d46,0
3bae987bb3224f16b31b8475f5369078,1
a720e650a3d84ec2a1c6037133cc1a81,1
b2d24f29839247108a2a5c1d444ecc4a,1
79bf661d9a2d45d4bf897c02720c699a,1
4eb37b7f84654dc5997e1da5585cb6f6,1
94e40c240e83498bba9a83c1b87e3e21,0
db9b9b20bfe542e7ae6d3cc5a23a2555,1
17e8af7f71cb4087be423bf0cf40d062,1
074b4b60fc0f47968631910e1121056f,0
45c2937a4f0f42e6a2dfa87dadc78d6c,0
539145ef21d14352b56837b8adc6b345,0
bf19ce1c7a2e40a6a7650d2029bc4a2b,0
3bdb54ae96c943bbb44229732f1cf553,1
d68be57729614610aec182d5452011f2,1
c38dd5cc254e47c093188504840d687f,1
5a87243442d74d15b6069adbcd07e291,0
04cf27b2b35c4043b2019fd0598d4cb0,0
743d9fc4c4b6427cac19643198dcf9ed,1
b01068f6a3764b298f49cc131d1b62e3,1
f0a3a33946474577b439aff7b7835c3a,0
b43cb98d1b6e4e858fe09e44ffacce03,1
4d9826a719d44c6ba027ba0ac1636954,1
a93c64b8a0cd4b199eb0b07c59bc6e89,1
47c02321606b44299794560d6c280adf,1
b8c36ad3be1d4abf84f45d039650cbaa,1
aa2e5bc6a5aa4746a6221fa6e2400aba,1
7cab256f1d4b474f8d3a897b0c1f52d4,0
d6da6d9a673c4c50b1699db4f0dfad5c,1
1d7c42c3f6734a1fae811a4339891069,0
3c84539d76ec4a83a532aa02a2368bb6,0
73d9947a96d44bd4a828f02411c25778,1
e9816884e39a4e97aa26ccee77f3a987,0
41424dbb4e4746be9c7798e268b7e741,1
f7402c02f4bf463b931a162e27d9d74b,1
bc322f72fd5048af99c68fe8ac9634e3,0
069152873c45493d96cb02c8a08d2404,1
894af9e1b36042a0a4b806add519db7f,1
b2cddd807be2441ba5c957919c37094c,1
7e0cc2e5d97a47bea41bc4981ef56c55,0
ea61126f1de14c81a4841e537723dd2c,1
70509a1223c94849ab279789679135c8,0
3f6cad3291f946b1aa68583084ce3fee,0
815342af85f24e698882f3cbfc1d86fd,0
4306b1cd81fb455b88f754a20b23b685,0
060488e0042241e48695e75a3e92857b,0
d4fc8889dd16454ebbbbdf65a1a433e2,0
d667b0731d474654a22f67c3626c69c1,1
995a2c1f2da24fe2b84bafa65ce6e5c5,1
82d1079a350f494abc96bc01662b5c23,0
83e0e211077f4af49b0687c610610ee1,0
1b6d2881f04246018b9b2bd8c13788b3,1
a2b595a62ed74248a1ede8a9351d96b0,0
99bf924fb3184fdca791b0ee4c4f6ef4,1
a633723cbb224791bae1a71b4ef4d01c,1
141ee509b1fb4d1cb8572fb0bab3721a,0
902046530d8e473d89a41d7dcb4328d0,0
3aa8eac1cf904f14901b9f68df85b990,0
775121d5925e49c4bfaffa109898556f,0
14a446d6357b4ce58910f954c142d761,0
d52d8736c46a4be1a2cf34563aba1b38,0
1acc08dbd7054c358d4631e7ed474513,1
60f03ede1b1b41eca889c044bc92dcae,0
804c6ed91bc7454fbbfc104a4ddfac5a,0
6e8bf7f45d3e4dd680a532b72c1308ea,0
143d7358adb149188b0fb683314d2710,0
2e88f7919f5f429f81967efe4b3c432c,0
e1aa2c32fba64683b35849c81038d6c0,1
6bf1c13e3ac54cf9b4bb0f3d75018aca,0
48827e708224413f953b603f86aca0e8,1
84c49845b5b445fdae295406ea591517,1
dc25fac1cb03459c944e5b36849e68a7,1
0ec7152881b540fe9e7cad071bf884e8,1
8f4df1c5d0804f7a973e57b9eae00eb1,0
24a0bb3d4487443fa83a4213a26ceeca,0
1f726b27f130476fa557ce722f54b4e2,1
7337f67de91e4b7c95290ea08602db25,0
4fb5a3122b1e4067aaed91d84fa3b8fd,1
1f5be29982fc4ba388610357cc242248,1
72a0626b97e24d3aa145fa8ee84d5743,1
7e473607293641ac804bf815d12bbeb2,1
f8d5d9667d854d7fb2b12dad9fb88b2c,1
4b9cf2d5fe6c4920a5077e308063c3dd,0
71c249f333174fb9a8a1eef60c84e1f6,0
86a763edd4a94a3b9a193fd074e865c5,0
fe2c32158542435d8d55c59200b548e9,1
2258c85560a4445d8f1e0c04bf68ec95,1
f50d0f1bc26c42de9599a3832934d64c,1
181518428b4e44a6a3ca92f4cd71690a,0
a5b3b659bf3f4a528d7e86ccf0c46b36,1
1a90c17305b94c8fb747dda5185a0aed,1
8307aa7f41e94395b3e9c5e642858913,0
bffa609b301e463090f08b4e0ccb693c,1
b27cfb2558a64149acdf3a1929f52641,1
08222073d7ad4c478bdef8dbdab5de28,0
f933228ac32f4d418cceb2da8604d236,1
fd35cab048a848efaae369d60c5562f9,1
cd282b45973a4e938f85158464637400,1
7e2f95fe5912430491d67f55a4a3bb69,1
e4040455f6e244edaba24f138de116d9,0
9197b8ca3f564786826a0b391c1b0a48,1
8837af07d5c94e63af02cf1479716dff,1
6f515f12402240d8adeceb67518cf916,1
34ee4c2031cc4eddae24f654187cf5cc,1
f69020a79337453595c2c18e1b36d0ea,1
a0e6b2f0da5e4435adfd9114664bf340,0
e95ef21c184d4dd99ee02e871d77cd6e,1
9bc0544f51be40c0947c473619e694a5,1
8301bfecdfab42d38df932bc3439e030,1
2a536febdbb6430ea00e70a35fbd7a40,0
82ca2ebea6b445898446e78e7621afe5,1
40071f5c9af342d7a3e5c0df2c0dee4d,0
b8e99724b219428496d44c92937c5623,0
5f8fa4de323d4306ba6f25251e20f188,1
1a513d4ad9c842b3a5a943e330a8ea61,0
ce7c8d1e1a6f4e38804d64d7b66aba90,1
263a5270b9ff4cee90ad4a250e795bda,0
ea4abac7c368403a829ca844bf436097,1
92c05833fee4452c9b6f5247d4c443a6,1
6a454ed33d6c4239b4880e5872f4c9fa,0
49ed0f05e8b44d00b256d3b6288498f1,0
61f48f8fc90642d2a46d4a73dc6f2775,0
261fa1b4f8ce4f74aa959536e1b66bc4,1
07a2cff2e2054e85bd10a11cfb1690e3,1
6cca198a11f84977b8bda66f29cc1177,1
73c985e541c2439eb2679720c408862f,0
7f63055055af48188370d2e6cfa275f1,0
8eb52ae93a274f15b3c5cd5b771a7417,1
01dbeb215f32480ab1241e1aac1a9b17,1
022182f89c3c4652a29067f98760a968,1
fbdacccada364e5b83ad17fc0a08b3f2,0
ddb006b2b88d46a6849e83cb94bbfa62,1
14ad602d35a74c05a77b59ead78a2346,1
af0c3c262d1c43d285d8ad4e50565a1e,0
36a4bc61d8bb4a7fbb64909189f0471c,1
c7300a147b3040619757c6166af91824,0
ca229908a38d4bc7b58f888e0d6cd15a,0
2c4ff49b8ffa459c8e6cf5ada29f3c4c,1
8ced4262f0d34997a217a1a29fd5d59e,0
c1fabdf1d67b441ba8e1b6231bf41f9b,0
2fc83020dbbb456d8b3169d37b0f43c0,0
30b095e3631e4a7db651dcd947568115,1
e6b174826be643f29e5b0394d009de19,1
51268f8c502046c0a72ec9c7e73e24cc,1
f12585ea31ad4b1c9fecb77684bec82f,0
6108ad29aa8e4532882b4a4b8138c01e,1
878c0b22541943e6b05c5ad91a105d90,1
fefa54019eba4344b18e7196aa2e7d15,1
59b8d6f634d443b7ae63eda9f4557cf0,1
0048d6221bac48c0952fb3db91bb21af,1
7391b0dc176a41a597ec56a5a69ffb21,1
1e23bc2af0a3472fa616b39a267096e0,1
1ffe731206f940a98530dad8b72503de,0
515570100e5d49d19bb89500966ecf73,1
e2c1e776214e45719ba72eed1041dd0e,1
c946df4f46e74217ab79fe0d629f1ce6,0
dc2ea2e19f824de8a016f9b609c4759d,0
1aa66743ddb248bfa8f21c9e1fa58071,1
c5f34b25d7f340cd9bc647a1ef6b52eb,0
4e54e98df79140fb863e919bacc8df22,0
70066678bcb841bab394e47c7fd4af8b,0
8418fa9f893c46e6baecb1f55e260e65,1
6eb81e83eaca447fb4b7237f09a7093e,0
4314177dcc764c9dbcdfdf4fbad6466f,1
67bab096d0ff423c87e1d4c552602b5a,0
9caa8ed3af9b404891a3ea3ea0fa5559,0
985d17979ae14905ab92f0b14ad697a6,1
302219aef84247409ae43cf3f7ae9ab8,1
d483278bb0c04785aec14b74b567dc17,1
40e5f411b0654bd5960ace8bb7e8470f,0
88b3a13dd29c4b0c9a17010c4c46dc04,0
36f0183a8aa14499afeac0343555c1de,1
ab547cee9d7047729a7e711076cb77cf,0
84c25ef2b8354a1ca003d60a4884b637,0
d5c4157aaf614b2098b7f61bcd574df9,0
99e272c1f70f45778b72862f7a64a7dd,1
b26c6e6259714c7b991d078aaa2132f9,0
e623ae3c05be429980bc75fe3d3804a7,0
7210d84702834752aaa9f7260d4494be,1
b76fc17fe3894a4c9bf27c5631e836de,0
47555347f4e04f6a98c5196dd46b5911,1
4fecc54b846f4602a7c8a97d9696c0dc,1
8931e8ba12c245a2bfad972ccbd29846,1
341739124b75444ca365c652fb5582d5,1
be25219d4ff14134ad9845d6392f7090,1
04441a79931f4654abd9ff7bfa937c20,1
05303a88772f4f7cbc885750d2f88474,1
7d818c7e53364888adca55deb91ff521,0
b992ea7ff55645adb68028e60cf557ea,1
a24547b582da42d48f552979c91e4e5e,1
e3f9f3388c994936884207eaecd77cdf,0
c429f7bc76494d61b0b0a0734e390eaa,1
273715bae66f445bb32062f717118035,1
fe2664bfee934a67b65b7abc4d2b4cbb,1
31cb81cd7b944f18bfae34e2248abeeb,1
f954923576fa4ed18593675ad0617716,1
7eee3d56c12a4e2f8343d82f5afd1059,1
7c9ed614c98648cfad0efea4e861c8e2,0
225bc5fa679641be9c54c42c6047145f,1
a5297b6e6fd1404a8eb189d77d1c2670,1
5b7d41508172480ea503f2eea8710201,1
107fe73deeb34b469b75955751744e3f,0
7a8ed1e1c83147679dc312c9f2519080,1
b74f3ffefe024b99a48e509a501e8103,1
1969b6e2ad5f4e2bb56cf70fd07b05ee,1
6ae1ee80709e403d9839ba4e60685038,1
7a352db9e88d48f3a4c089f0d51c663e,0
6918feb4406f4ea0909f15471c542cf5,0
f5777907c53f466fb08a71303b0827d0,0
e8bfa78fc6e043b6b824e2c51c644515,0
3eebb10e7cd440339755f9b9188bfa6e,0
e4adf34eb35f440896a87f31de3c2bea,1
51151f328fa74d34a0d4aa0ee0305fac,1
6f28569cf0a44c1996f8c38c236a43ed,1
367b939ea7aa44b9b4ab91d8f60ae6cf,1
eb2a996bf1a948babc28926891ca116d,0
57aa1efd7f2446608748d47e788e96e7,0
35ee40f771f94a57a2a5f037374299e4,0
461c532781a04a3eb386d6295cb9d15d,0
a35f4a5808a84306a21bf9254198146f,1
71bc84922f0f482eb8b02b14d88372e6,0
a2177c9b56eb4b6b85fea712d2741227,1
e1e06d6449024834bd35be12c1459fcf,1
0c7d36137242407d8cdd0e62f209bef0,1
07bcd6cfdb8249f0bd8548cf22bcb846,0
9e8807adc9724f6e989c5b2e3d48cba0,0
5eaa0f56a90b4784a469111a9559d019,0
c7bbb27a51d84ab0af6abc46fe591d87,1
16f08336f1674aea972e17cdd5521011,0
d5530ed147dd4fb0a20ffc3243d46b6c,1
3c3218534b4e4dd68d3076f781d297f3,0
d142cef2ff52489a89126d4f1fd3bfe4,0
b079a547aa704692a50b54cf8f3b3d89,1
1b51e1fc8c6b454089be48e838104df4,1
253726689fd047f09112353f4d2fe8ad,1
54017ec3a9d347e0a52ca49be2777afb,0
732bdd3c0e0a418fac6eef7c8bc7bf59,0
c99e96efc8bb4879aae212ded225ae8d,0
ce261604a12848eba67567ef16816dc4,1
637bb6940e1845e8bbc84bb2b2435388,1
78f5fc9177d041869c676284aca04d65,0
bd44412377c848c684aae4dc7f3436bb,1
05f6b3bc12664ce6a2df88b06170eeff,1
29d1bf00d97447e4bbb73322bc410e9f,1
6751f28d5d79405583d5c5d1ee16c923,0
ef545a8962ae4386adec9214e246831a,0
00a305c9571c462f96fa00bbf345daa6,1
f86a273bf978496c9e564050a04cb574,0
5553cffaf0874d4184bddf9534e4455d,0
97ab51992f254726a49612d111426492,0
46fd5c62abe147cabbc0ec258db7bcfb,0
ce39d0f83c074139a1af8736ebd431c9,1
c72cdcfab7fb489c90965eaf1ea29c94,0
b7023c891ba440ebaca2240c4bbc30a5,0
a2411949b33b4b549c358a7e337701d8,1
08c849b55ddc4557845b2aa3db6f1000,0
5af614e076134c0f814c107d27502ff6,0
4e947ae69eb74dc39347bbe285e49c2d,1
45ea966b80c84d9092f8645c45a5b86f,0
960d6c157e07496bae31f700611dbfd4,1
d342b133397e4df6b83758fb9419b6e6,0
274d774040ed489d8ccffb3fffc7688f,0
a3be0cce75df407fbe981fd6df3b716e,1
b7a3741fe7c543b8838e1c6565522a7d,0
4a90d4c06dd942bda821e2bc230b9ded,0
eb1b9fc9d43140ae8de51a307bb871d3,1
a94ad064fc874d8195a5063441d4f995,1
74443d97d5f44bebb6ebeddbd79784dd,1
ba914746ee9545388c1858d676757e98,0
fafdc925e2f6430b87bd52272e830812,0
390c6e6e977f4b3793dbdfa70e140057,1
d6200dff805144a183c20f3a9d0e06ba,0
1b8015f28ad541e48268c8093516181a,0
089ad69c55244d5c8830dab2967adcff,0
191e2c001b284343b19043cb4ff9edb5,1
edad50db439e4d6c882b787557197c46,0
717c7fd6b63d48e381f6ec5302ed9cd4,0
6ed69d3b1e874db79ee99a918e8a47e9,1
23d5c454d84d48e3ad539a883f6e91a3,1
b669edc4e89b420094a9dea1bc434881,0
004a6b998a8146caa9d02c7c7ece5968,0
056c3e9a5a1b4b66a7692b7cd8f0a4ed,1
ab02c8575be643c58cddf567eed99cb8,0
a9b6707c0a3d45bba9e6145854079856,0
4a70081a06314236987bb6e03ac821e5,1
f041e7e83e984d1ebb91a840b5111f47,0
64d58566700d4188a33048c45dde744f,0
069b29f828a64fb79129aaf93fa653a7,0
2d1fb22246514eda873d7a69ca1f3bd5,1
a536272db34b4bbf91a63e26c014dcdf,0
783468644be140c59b2137df0ef70b6d,0
731e18e31ff349739403fed29852d1d3,1
1366584c61cb4f0e8092ecf6863a1415,0
3e064f11dd0a4888a157713a41fabeb6,1
88377e8dbf1c41c6994ecfbc7d3bec7c,1
c53a08022f3246ea9f703c5ae2f52ff9,0
8b261614614b41f8af199bab830aa0ef,1
b42d2dd4ccd54f68a3f541a6ea5f67a8,1
2eafac53d1f642e187ed891fee9596cb,0
787d9d9352874828b7678f7ba87431fe,0
ee8b8aeb93d74550be6828db1cfc52ac,0
a70542f669f543d3b31c09ad9a12cddf,1
6b23a146cefc4ff892b221840f9c632f,0
19c587ccb723498a81e76d1429c153ef,0
8146fcda603d4289a74ad25d6ac1adbc,1
b3b6347c964743eb85679553e4801517,1
0dbb9c41c0e24341b88923d640599dd3,1
ac1cf23e33374a66b14b46d020346721,0
e0323592f8174556a987d83d3cefac84,1
2ac6786e8066445fa31b62aaa8fbd847,1
d505188609d4406c9bb82807374e0885,1
b8f6792eb03a487981978282f88b5a69,0
d27fa7bae37d4bbc9ef8fa843a70e28e,1
c526a5e5af624288907fd165766f93ca,0
5fe8b8f5917e4fd9aafa3eb7d9bb0267,0
1733bb7da2bd4f92a8925234be29cdef,1
f03ec7a80f4f44e989d4ed504a890442,1
5a0f6971725549a8bcbfbe7490a87ca0,0
ee8d4968871d4a05bb91dcaf6e77b24b,1
6abf7c62cff54b159440556cd0164d43,0
b008588298cf4c25b1a457ec7ef52e6a,1
e654c75575264edb9c54002dc102abdf,1
f92a5c6cf7734de992afb4661e85d367,1
e3310d75c003429d9d174e7540223ec0,1
2b6da8bf22d04364b5d218e31e2b2966,1
3bf3e9e3fbe646dab9a9d1dde562ae52,0
7d815a59afba43bb85a264aab9a9433e,0
0f1f17178ea6476db2d5d945367d12cf,0
be59b29e3963492695c16920d1b2182b,1
247d13f6edb94e3f9a46767624ad99cd,0
a2c878dd21634d3a90fb60439c774f51,0
2d825895cdf540ee9c1a7b0ba5cefed0,1
b5f0ee8822794001b7ce6da3555b2608,0
3111af2af2394fff847cd604af36a0a4,0
93d2eef48a2147b69f671645f704cc80,1
c1ae2eb4f4274ceaa484c2134f6d475e,1
701612d44abd4ab0a7ae1d3f66751ab4,1
a5adab13feaf4e669f331b479cda213d,1
b738ad4948474cf49eba0b274f8eaf40,1
bd5e8d74eb8841259ada73dccdde551d,0
c6be4d0613b74bf3929265ae59c50a24,0
3c4eab6dfe574964ab914decd165547f,0
7aa7d53a407444b9be74cdf626b33c89,0
64bedb6e62af4ee7ad285abebfd48720,0
f2029213a9c2407bbc627354223766a5,0
436ecd6a18ef4bdfbba8a6c2feddfbbf,0
721afcb0137f4ea8845da184fc1b7ebd,0
ca0262361b3a4106a10f2aa09096db01,0
8abedc66996346c08c6b638c35248b4a,0
908301cdbf8440ef9c7b28aee59f8ea8,1
dbb4f4bdd90b4754ac724fb7f4dbaef5,1
a068dbc3a43a4026badcdc200abcd6ea,0
e476ddc8f6d942b8a6d076f3b41c45f2,1
762910eff461448e80c41369e90ba502,1
7a24722834b348e289572ea1bb491d53,1
4d67d922235742ecbf2a8fa33b31214e,0
784909a41ea64a59942265d919d54cb6,1
fc29f906560b4ff5ad70a7e2a1e89299,1
07676562ae5c40c5805b471d32439ab5,1
377a725f883a4173aebc7f9b1f1104db,0
6d79d7e440bf420eb2256f4a8ef38800,1
ac481e75b30447009f63755aac5a92f1,1
90091c95cffa4c8288ab2179568bee22,1
2c5bf96f59c64472a8301b9a81ae2712,0
4c40fb90589c4bd8bac440e4e4a0fcc5,1
f797ad5842534821896eb1c47421cf0a,0
029d2b2fc0c647bb99abd5439ac31d74,0
b96a37f3bfe44697a73ba5d17688af44,0
ab1ea4e24b1e4287b6f393a1c8df6f55,0
777ada0b6669441591522ece947c8695,0
5df856cf7fb04cdd8ee1550ab1f99ace,0
0d50585f9cd54b449b6316645cb5c728,0
140a23ff2ece4983b35432990a6825fe,1
61e79c2efc3840c8904f66883028e2eb,1
57404c89113d42f6bf4c7a8441b1b248,1
724fee22464348ef8ac35a98ef34727a,0
8d26716a29534ef19e6237318dc1bdc2,0
b9dac774a4b84cefa848a7a5ddb74122,1
d69552a9d3cb4db3a1273efffb58ccff,1
722c923285ed4dbda3a13d13544320a5,0
27b57778e6664997b6465e5e9a011710,0
6f6d8ed8a42941f3a9810f3ac02e2798,1
993ec12c43104387895b2fb022daaf0b,0
e326ed2f161549f7885d51dab824b79e,1
9cfc29289d344a95ac896cfe8199e3c1,0
28ba6cabe31841758e3d1df04eebd713,1
041e0007e5a8442da569f835a2fde86e,1
ec1e67b7e6c64d3baa2d219bf7bbcfcc,1
88fdededed0a430cb7024cbdbd0e80c3,0
23f347f69b78496aafb9f275e08e0d4a,0
77909eb52bd74e54949bb055f081f604,1
f6d22a10a4cb4d1eaa8222ff52458c77,0
5376956fabef49ffbd35ea1adbdd5012,1
dcbe271dc7d94e79b77c9053df9fd494,1
51d799c0a803408cb0fb72911f57912e,1
235b5d0e1f3849719bf3b9cfee341d09,0
a579d483f48743ba9ee7333aaa15b68c,0
06286c97fd814d0ea48f65ecffa398ab,0
288c50d72a4e4a7f84743017521e609d,1
e1e5ac4f0a82442ca463c68ac19e6588,0
6667dd14660d4999bcc23384b6eec3b3,0
fa9b26b762754f33bfc8b6a318bfd6bd,1
